,detected_date,img_src,href,product_title,price_value,seller_info
100,2022-10-02 19:10:33,https://image.auction.co.kr/itemimage/2a/0a/36/2a0a3620f7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758456597,연관상품,"207,200",윰팩토리(해구대)
101,2022-10-02 19:10:33,https://image.auction.co.kr/itemimage/2a/0a/36/2a0a362397.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758456604,아식스 배구화 V-SWIFT FF MT 미드 미들 탑 입문 동아리 - 270 오렌지화이트,"145,700",윰팩토리(해구대)
102,2022-10-02 19:10:33,https://image.auction.co.kr/itemimage/2a/0a/36/2a0a362bf7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758456623,연관상품,"220,300",윰팩토리(해구대)
103,2022-10-02 19:10:33,https://image.auction.co.kr/itemimage/2a/0a/36/2a0a3633d7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758456648,아식스 배구화 V-SWIFT FF MT 미드 미들 탑 입문 동아리 - 270 화이트블랙,"121,000",윰팩토리(해구대)
104,2022-10-02 19:10:33,https://image.auction.co.kr/itemimage/2a/0a/36/2a0a363647.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758456657,연관상품,"137,500",윰팩토리(해구대)
105,2022-10-02 19:10:33,https://image.auction.co.kr/itemimage/2a/0a/56/2a0a56bfa7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758479545,아식스 배구화 V-SWIFT FF MT 미드 미들 탑 입문 동아리 - 275 오렌지화이트,"133,200",프리버스도쿄
106,2022-10-02 19:10:33,https://image.auction.co.kr/itemimage/2a/0a/56/2a0a56cb77.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758479570,연관상품,"114,100",프리버스도쿄
107,2022-10-02 19:10:33,https://image.auction.co.kr/itemimage/2a/0a/56/2a0a56ce97.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758479584,아식스 배구화 V-SWIFT FF MT 미드 미들 탑 입문 동아리 - 295 화이트레드,"84,800",프리버스도쿄
108,2022-10-02 19:10:33,https://image.auction.co.kr/itemimage/2a/0a/59/2a0a59cae7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758481503,연관상품,"190,300",프리버스도쿄
109,2022-10-02 19:10:33,https://image.auction.co.kr/itemimage/2a/0a/59/2a0a59cfe7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758481517,아식스 배구화 V-SWIFT FF MT 미드 미들 탑 입문 동아리 - 310 화이트레드,"187,300",프리버스도쿄
110,2022-10-02 19:10:33,https://image.auction.co.kr/itemimage/2a/0a/59/2a0a59d537.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758481532,연관상품,"187,100",프리버스도쿄
111,2022-10-02 19:10:33,https://image.auction.co.kr/itemimage/2a/0a/59/2a0a59e067.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758481557,아식스 골드스테이지 야구화 SM-S 스파이크 스터드 1121A060 인기모델,"145,900",프리버스도쿄
112,2022-10-02 19:10:33,https://image.auction.co.kr/itemimage/2a/0a/59/2a0a59eac7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758481580,연관상품,"158,600",프리버스도쿄
113,2022-10-02 19:10:33,https://image.auction.co.kr/itemimage/2a/0a/59/2a0a59f627.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758481607,아식스 골드스테이지 야구화 SM-S 스파이크 스터드 1121A060 인기모델 - 285 블랙,"180,900",프리버스도쿄
114,2022-10-02 19:10:33,https://image.auction.co.kr/itemimage/2a/0a/59/2a0a59fac7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758481621,연관상품,"172,500",프리버스도쿄
115,2022-10-02 19:10:34,https://image.auction.co.kr/itemimage/2a/0a/5a/2a0a5a01e7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758481642,아식스 골드스테이지 야구화 SM-S 스파이크 스터드 1121A060 인기모델 - 295 블랙,"209,700",프리버스도쿄
116,2022-10-02 19:10:34,https://image.auction.co.kr/itemimage/2a/0a/66/2a0a661bc7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758489426,연관상품,"139,400",프리버스도쿄
117,2022-10-02 19:10:34,https://image.auction.co.kr/itemimage/2a/0a/66/2a0a662bc7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758489457,아식스 골드스테이지 야구화 SM 스파이크 하드웨어 1121A054 인기모델,"143,700",프리버스도쿄
118,2022-10-02 19:10:34,https://image.auction.co.kr/itemimage/2a/0a/66/2a0a6632c7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758489474,연관상품,"140,600",프리버스도쿄
119,2022-10-02 19:10:34,https://image.auction.co.kr/itemimage/2a/0a/66/2a0a663d47.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758489495,아식스 골드스테이지 야구화 SM 스파이크 하드웨어 1121A054 인기모델,"139,600",프리버스도쿄
120,2022-10-02 19:10:34,https://image.auction.co.kr/itemimage/2a/0a/66/2a0a664c37.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758489530,연관상품,"145,400",프리버스도쿄
121,2022-10-02 19:10:34,https://image.auction.co.kr/itemimage/2a/0a/66/2a0a6658d7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758489555,아식스 골드스테이지 야구화 SM 스파이크 하드웨어 1121A054 인기모델 - 260 블랙,"132,200",프리버스도쿄
122,2022-10-02 19:10:34,https://image.auction.co.kr/itemimage/2a/0a/66/2a0a666e17.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758489608,연관상품,"134,700",프리버스도쿄
123,2022-10-02 19:10:34,https://image.auction.co.kr/itemimage/2a/0a/66/2a0a667e27.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758489641,아식스 골드스테이지 야구화 SM 스파이크 하드웨어 1121A054 인기모델 - 270 블랙,"148,600",프리버스도쿄
124,2022-10-02 19:10:34,https://image.auction.co.kr/itemimage/2a/0a/66/2a0a6688b7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758489660,연관상품,"147,600",프리버스도쿄
